candidate_id,matched_skills,missing_skills,match_score,cv_preview
1184,sql,python,50.0,CONSULTANT Summary Results-oriented California CPA who adapts seamlessly to constantly evolving accounting processes and technology. Capable at managing multiple projects and consistently meeting deadlines under pressure. Extensive knowledge of accounting software and processes. Skills Complex probl
1740,sql,python,50.0,"SOFTWARE ENGINEERING MANAGER Summary Multifaceted technical career with 15+ years' track record of innovation and success. Accomplished, enthusiastic, and driven Software Engineer with a solid history of effective systems engineering in Client/Server/ Web / Enterprise software and SaaS / SOA develop"
1731,python,sql,50.0,"ENGINEERING MANAGER Summary Versatile bilingual Electronics and Instrumentation Engineer with multi industry experience of + 9 years demonstrated ability to lead an engineering team, and handle multiple projects from conceptualization through fabrication with high accuracy and in a timely manner. Hi"
1712,sql,python,50.0,MANAGER ENGINEERING MANUFACTURING SYSTEMS ENGINEERING MANAGER Summary Personable Engineering Manager successful at building strong cross sector professional relationships. Manages large and complex projects for the heritage ES now MS sector while maintaining high team morale and energy. Skilled ment
1722,sql,python,50.0,"ENGINEERING TECH Summary Dedicated team player with extensive knowledge of electrical engineering concepts and a creative aptitude for new product development. Highlights Seasoned Lab Expert : 12 years SEM,EDX, DIB and high precision laboratory skills including X-Ray Analysis, Gas Chromatography equ"
1539,sql,python,50.0,DIRECTOR FINANCE AND FP&A Executive Profile I'm a senior finance leader who thrives when working closely with the executive team in removing obstacles to directing the company beyond targeted growth. Early in my career I learned the value of looking beyond how things are currently done in order to c
1776,python,sql,50.0,"CORPORATE ENGINEERING SUPPORT TECHNICIAN Summary TECHNICAL SUPPORT ENGINEER Technical Support Telecom Support Networking Support Software/PC/LAN Troubleshooting Accomplished in Technical Support with 4 years of experience troubleshooting and maintaining user applications, workstations, and accounts "
1765,sql,python,50.0,"ENGINEERING SYSTEMS INSTALLER Summary Seasoned Information Technology professional with over 7 plus years of experience working in various industries. Excellent knowledge on computer hardware, software, peripherals, central processing units, network administration, servers, network routers, Microsof"
1757,sql,python,50.0,"MECHANICAL ENGINEERING TUTOR Summary Driven and a self-motivated Mechanical Engineer with experience teaching Mechanical Engineering courses to undergraduate students. Seeking opportunities to use those concepts in the field of Construction and Management. Highlights Microsoft Office (Word, Excel, P"
1783,sql,python,50.0,"CORPORATE PROCESS/SYSTEMS ENGINEERING MANAGER Executive Summary High-energy Engineering Manager driven to cut company costs and boost company revenue through innovative management techniques. Organized and diligent, with excellent written, oral and interpersonal communication skills. Results-focused"
1787,sql,python,50.0,ENGINEERING TEAM LEAD Career Overview Engineering Team Lead with years of experience working at every level and stage of the software development life-cycle. Independently motivated to discover new techniques through self evaluation and improvement. Qualified in coaching individuals and teams on Agi
1792,sql,python,50.0,"ENGINEERING LAB TECHNICIAN Summary To obtain a position in my field of Electronics with a company that offers opportunities for advancement based on strong technical skills and work performance. Skills Construct, test and troubleshoot AC/DC circuits Determine voltage, current, resistance and power b"
1796,sql,python,50.0,"SENIOR ENGINEERING MANAGER Summary Personable, patient and adaptable Math tutor with 3 years of experience tutoring K-12 and college students in Mathematics. Highly reliable and approachable person with 8 years of professional experience in people management, leadership, documentation, multi-tasking"
1800,sql,python,50.0,QA ENGINEERING TEAM LEAD Career Overview Eight years of progressive technical experience in quality assurance engineering of computer software in windows environment Strong practical and theoretical knowledge of software quality assurance tools and techniques. Proven ability to develop system test s
1801,sql,python,50.0,INDUSTRIAL ENGINEERING INTERN Profile Outstanding productivity as high potential project supervisor and design engineer. Solid analytic and communication skills to resolve complex problems quickly and efficiently. Dynamic team leader with front-line experience in motivating team workers towards achi
1782,sql,python,50.0,CLINICAL ENGINEERING MANAGER Summary A accomplished clinical engineering manager with more than 12 years of training and experience I lead clinical engineering directives to provide superior customer service and operational efficiency. I have a proven track record managing the execution of the medic
1764,python,sql,50.0,"INDUSTRIAL ENGINEERING INTERN Summary Seeking for full time position where I can apply my technical knowledge & skills for continuous improvement. I have 26 months of experience in Lean Manufacturing, Production Planning and Supply Chain Management. Excellent computer and analytical skills. Highligh"
1876,sql,python,50.0,"STAFF ACCOUNTANT Professional Profile To advance in professional and personal experiences within Finance, Tax Accounting and Management To obtain a Staff Accountant position that will enable me to perform my best using my mathematical, numerical, accounting and analytical ability for the betterment "
1854,sql,python,50.0,"ACCOUNTANT Executive Profile Capable Accountant successful at managing multiple projects and consistently meeting deadlines under pressure. Extensive knowledge of accounting software and processes. Team-oriented who prepares clear, comprehensive financial reports for executive-level management. Dyna"
1959,sql,python,50.0,"SR. ESTIMATOR-BAS CONSTRUCTION SALES Summary 9+ years of professional working experience in energy solution consulting and performance contracting, HVAC estimating & designing in buildings & industrial sector. Experience of 3 years in project development, presenting and managing the implementation o"
1930,sql,python,50.0,CONSTRUCTION WORKER Objective WEB DEVELOPER Recent graduate and highly motivated 15 year veteran of the construction industry looking to build a new career in the web development field. Passionate about taking a vision and making it a reality. Seeking an entry level position with a respected company
2182,sql,python,50.0,"SOFTWARE ENGINEER Qualifications C# 3.0, PL/SQL, JavaScript, HTML 4, CSS 2 Framework: .NET 3.5 Database: SQL Server 2008, Oracle 9i Operating systems: Windows 98/XP, Windows server 2000/2005, UNIX Tools/Services: TOAD, HP Service Manager, WinSCP, PuTTY, PM Smart, vi text editor, Visual SourceSafe an"
2188,sql,python,50.0,"QA TEST ANALYST Profile Seeking a position as Manual Software Quality Assurance Analyst 4+ years experience as a Quality Assurance Analyst dealing with various levels of testing such as Functional, Regression, System, User Acceptance, Performance testing and Smoke testing. Experience testing applica"
2189,sql,python,50.0,"PROJECT MANAGER AND TECHNICAL IMPLEMENTATION Career Overview Contribute my knowledge to the institution, willing to learn new skills and take on new challenges in it. Ensuring commitment, efficiency and quality in the roles assigned to contribute to the achievement of strategic objectives outlined b"
2169,python,sql,50.0,"INVESTMENT BANKING SUMMER ANALYST Skills Java, C+, Python, App development Experience INVESTMENT BANKING SUMMER ANALYST May 2013 to August 2013 Company Name － City , State Advised on $1.2B sell-side M&A deal, completed buy-side M&A screen, and contributed to 11 total project teams Drove financial an"
2197,sql,python,50.0,"MANAGER Experience Manager , 11/2013 to Current Company Name – City , State Manage a large global team of up to 50 Managers, Technical Leads and Software Developers across a portfolio of 25 LOB applications. My responsibilities include:. Vendor management, RFPs, vendor selection, scope based contrac"
2200,sql,python,50.0,"SOFTWARE QUALITY ASSURANCE ANALYST II Career Overview 12 years of experience in Software Quality Assurance requirements analysis, test planning, creating test cases, and test process coordination Experienced with functional, end to end, regression and user acceptance testing of Web based and Client "
2218,sql,python,50.0,"TERADATA SENIOR ASSOCIATE CONSULTANT Summary Highly dependable Teradata Database Engineer successful at troubleshooting and debugging. Supportive and enthusiastic team player dedicated to streamlining processes and efficiently resolving project issues. Highlights Teradata BTEQ,Fast Load,PL/SQL Oracl"
2209,sql,python,50.0,"BUSINESS ANALYST SR. TECHNICAL BUSINESS ANALYST Highlights C, C++, core java Back Ends : Oracle 9i, 10g, 11gRII,MS SQL Server-2005,IBM DB2 Computer Tech. : UML Web Designing : HTML, XML Operating Systems : Windows 9X/XP/2000/2003 Server, Linux Red hat 5, SUSE 11 Development Tools : Rational Rose, MS"
2223,sql,python,50.0,"MANAGER, ADVISORY, PERFORMANCE IMPROVEMENT Career Overview Experienced Solution Architect and System z Mainframe Technology Evangelist with over 12 years of IT industry experience focusing on large Banking & Financial Services and Government clients across ASEAN region. Proven record of constantly d"
2240,sql,python,50.0,"ASSOCIATE CONSULTANT Professional Summary 7+ years of experience in Analysis, Design, Coding, Testing, Database Administrator & Production Support of application software in Mainframe platform. Having working Domain experience in the areas of Banking, Financial, Warehouse, Legacy System. Extensive h"
2401,python,sql,50.0,"GRADUATE ENGINEER Summary Intellectually curious and resourceful *Great interpersonal skills and ability to communicate effectively at all levels within an organization Experience 03/2014 to Current Graduate Engineer Company Name － City , State Developed conceptual plans for two intersections near J"
2455,sql,python,50.0,"JAVA INTERN Career Overview Developer well-versed in structuring, developing and implementing interactive websites. with experience in back-end programming, relational databases and performance testing SAN. Education May 2015 Wichita State University － City , State Master of Science Computer Science"
